,img_name,WnID,bboxes,sample,pixel_w,pixel_h,Species,box_coords,n_boxes
8443,n01670535_1230,n01670535,False,train,312,177,European Tortoise,,
8444,n01670535_1248,n01670535,False,test,640,480,European Tortoise,,
8445,n01670535_1265,n01670535,False,train,145,108,European Tortoise,,
8446,n01670535_1334,n01670535,False,test,240,181,European Tortoise,,
8447,n01670535_1361,n01670535,False,train,300,230,European Tortoise,,
8448,n01670535_1432,n01670535,False,train,720,576,European Tortoise,,
8449,n01670535_1669,n01670535,False,train,461,600,European Tortoise,,
8450,n01670535_1822,n01670535,False,train,640,480,European Tortoise,,
8451,n01670535_1835,n01670535,False,train,383,575,European Tortoise,,
8452,n01670535_1886,n01670535,False,val,275,189,European Tortoise,,
8453,n01670535_1947,n01670535,False,val,207,189,European Tortoise,,
8454,n01670535_2033,n01670535,False,val,344,250,European Tortoise,,
8455,n01670535_2061,n01670535,False,test,130,86,European Tortoise,,
8456,n01670535_2071,n01670535,False,train,320,240,European Tortoise,,
8457,n01670535_2202,n01670535,False,train,1024,768,European Tortoise,,
8458,n01670535_2244,n01670535,False,test,448,336,European Tortoise,,
8459,n01670535_2295,n01670535,False,test,600,439,European Tortoise,,
8460,n01670535_2298,n01670535,False,train,80,60,European Tortoise,,
8461,n01670535_2312,n01670535,False,train,230,157,European Tortoise,,
8462,n01670535_2322,n01670535,False,train,500,347,European Tortoise,,
8463,n01670535_2356,n01670535,False,train,500,333,European Tortoise,,
8464,n01670535_2365,n01670535,False,train,160,120,European Tortoise,,
8465,n01670535_2395,n01670535,False,train,800,600,European Tortoise,,
8466,n01670535_2442,n01670535,False,train,335,250,European Tortoise,,
8467,n01670535_2458,n01670535,False,train,133,100,European Tortoise,,
8468,n01670535_2590,n01670535,False,test,500,333,European Tortoise,,
8469,n01670535_2596,n01670535,False,train,500,429,European Tortoise,,
8470,n01670535_2613,n01670535,False,val,640,480,European Tortoise,,
8471,n01670535_2615,n01670535,False,test,640,480,European Tortoise,,
8472,n01670535_2622,n01670535,False,train,181,150,European Tortoise,,
8473,n01670535_2715,n01670535,False,val,600,431,European Tortoise,,
8474,n01670535_2891,n01670535,False,train,500,330,European Tortoise,,
8475,n01670535_2909,n01670535,False,train,250,164,European Tortoise,,
8476,n01670535_3016,n01670535,False,train,400,300,European Tortoise,,
8477,n01670535_3049,n01670535,False,train,400,300,European Tortoise,,
8478,n01670535_3093,n01670535,False,train,780,591,European Tortoise,,
8479,n01670535_3146,n01670535,False,val,500,333,European Tortoise,,
8480,n01670535_3465,n01670535,False,train,176,182,European Tortoise,,
8481,n01670535_3476,n01670535,False,test,600,446,European Tortoise,,
8482,n01670535_3573,n01670535,False,train,200,150,European Tortoise,,
8483,n01670535_3609,n01670535,False,train,200,148,European Tortoise,,
8484,n01670535_3640,n01670535,False,val,350,229,European Tortoise,,
8485,n01670535_3662,n01670535,False,train,480,320,European Tortoise,,
8486,n01670535_3721,n01670535,False,train,140,91,European Tortoise,,
8487,n01670535_3823,n01670535,False,val,500,418,European Tortoise,,
8488,n01670535_3825,n01670535,False,train,140,91,European Tortoise,,
8489,n01670535_3919,n01670535,False,train,512,384,European Tortoise,,
8490,n01670535_4097,n01670535,False,val,180,120,European Tortoise,,
8491,n01670535_4223,n01670535,False,test,737,553,European Tortoise,,
8492,n01670535_4272,n01670535,False,test,300,200,European Tortoise,,
8493,n01670535_4430,n01670535,False,test,500,333,European Tortoise,,
8494,n01670535_4875,n01670535,False,train,500,333,European Tortoise,,
8495,n01670535_4999,n01670535,False,val,500,375,European Tortoise,,
8496,n01670535_5619,n01670535,False,val,640,480,European Tortoise,,
8497,n01670535_5649,n01670535,False,train,500,332,European Tortoise,,
8498,n01670535_5663,n01670535,False,test,133,100,European Tortoise,,
8499,n01670535_5689,n01670535,False,test,400,300,European Tortoise,,
8500,n01670535_5729,n01670535,False,test,480,321,European Tortoise,,
8501,n01670535_5754,n01670535,False,test,180,270,European Tortoise,,
8502,n01670535_5810,n01670535,False,train,500,375,European Tortoise,,
8503,n01670535_5856,n01670535,False,train,796,519,European Tortoise,,
8504,n01670535_5864,n01670535,False,train,570,406,European Tortoise,,
8505,n01670535_5934,n01670535,False,train,180,135,European Tortoise,,
8506,n01670535_5936,n01670535,False,train,500,375,European Tortoise,,
8507,n01670535_5942,n01670535,False,test,283,213,European Tortoise,,
8508,n01670535_5949,n01670535,False,val,640,480,European Tortoise,,
8509,n01670535_5955,n01670535,False,train,145,89,European Tortoise,,
8510,n01670535_5963,n01670535,False,test,320,240,European Tortoise,,
8511,n01670535_5995,n01670535,False,test,300,225,European Tortoise,,
8512,n01670535_6112,n01670535,False,train,800,600,European Tortoise,,
8513,n01670535_6121,n01670535,False,val,145,108,European Tortoise,,
8514,n01670535_6220,n01670535,False,val,160,120,European Tortoise,,
8515,n01670535_6238,n01670535,False,test,576,498,European Tortoise,,
8516,n01670535_6241,n01670535,False,train,400,300,European Tortoise,,
8517,n01670535_6245,n01670535,False,val,695,398,European Tortoise,,
8518,n01670535_6258,n01670535,False,val,193,182,European Tortoise,,
8519,n01670535_6293,n01670535,False,val,600,450,European Tortoise,,
8520,n01670535_6320,n01670535,False,train,375,500,European Tortoise,,
8521,n01670535_6360,n01670535,False,val,575,383,European Tortoise,,
8522,n01670535_6388,n01670535,False,train,400,306,European Tortoise,,
8523,n01670535_6422,n01670535,False,train,366,258,European Tortoise,,
8524,n01670535_6443,n01670535,False,train,640,480,European Tortoise,,
8525,n01670535_6448,n01670535,False,val,200,150,European Tortoise,,
8526,n01670535_6481,n01670535,False,test,640,480,European Tortoise,,
8527,n01670535_6594,n01670535,False,train,594,792,European Tortoise,,
8528,n01670535_6603,n01670535,False,train,500,340,European Tortoise,,
8529,n01670535_6639,n01670535,False,val,712,539,European Tortoise,,
8530,n01670535_6653,n01670535,False,train,240,192,European Tortoise,,
8531,n01670535_6663,n01670535,False,train,640,480,European Tortoise,,
8532,n01670535_6681,n01670535,False,train,169,135,European Tortoise,,
8533,n01670535_6709,n01670535,False,train,1600,1200,European Tortoise,,
8534,n01670535_6805,n01670535,False,test,220,204,European Tortoise,,
8535,n01670535_6836,n01670535,False,test,314,235,European Tortoise,,
8536,n01670535_6858,n01670535,False,train,435,481,European Tortoise,,
8537,n01670535_6865,n01670535,False,train,120,86,European Tortoise,,
8538,n01670535_6910,n01670535,False,train,200,131,European Tortoise,,
8539,n01670535_6911,n01670535,False,train,299,201,European Tortoise,,
8540,n01670535_6914,n01670535,False,train,150,119,European Tortoise,,
8541,n01670535_6979,n01670535,False,val,500,334,European Tortoise,,
8542,n01670535_6982,n01670535,False,train,200,144,European Tortoise,,
8543,n01670535_7141,n01670535,False,train,93,125,European Tortoise,,
8544,n01670535_7221,n01670535,False,train,500,354,European Tortoise,,
8545,n01670535_7359,n01670535,False,train,640,480,European Tortoise,,
8546,n01670535_7506,n01670535,False,train,500,473,European Tortoise,,
8547,n01670535_7622,n01670535,False,val,200,126,European Tortoise,,
8548,n01670535_7703,n01670535,False,test,125,100,European Tortoise,,
8549,n01670535_7768,n01670535,False,val,500,333,European Tortoise,,
8550,n01670535_7884,n01670535,False,train,496,661,European Tortoise,,
8551,n01670535_7962,n01670535,False,train,600,450,European Tortoise,,
8552,n01670535_8069,n01670535,False,test,480,319,European Tortoise,,
8553,n01670535_8159,n01670535,False,train,500,332,European Tortoise,,
8554,n01670535_8504,n01670535,False,val,637,700,European Tortoise,,
8555,n01670535_8563,n01670535,False,train,500,375,European Tortoise,,
8556,n01670535_8575,n01670535,False,val,120,93,European Tortoise,,
8557,n01670535_8688,n01670535,False,train,800,600,European Tortoise,,
8558,n01670535_8705,n01670535,False,train,193,150,European Tortoise,,
8559,n01670535_8735,n01670535,False,val,524,319,European Tortoise,,
8560,n01670535_8757,n01670535,False,train,800,600,European Tortoise,,
8561,n01670535_8794,n01670535,False,test,500,375,European Tortoise,,
8562,n01670535_8818,n01670535,False,train,1024,768,European Tortoise,,
8563,n01670535_8820,n01670535,False,train,378,284,European Tortoise,,
8564,n01670535_8849,n01670535,False,val,2560,1920,European Tortoise,,
8565,n01670535_8871,n01670535,False,train,100,72,European Tortoise,,
8566,n01670535_8886,n01670535,False,train,510,680,European Tortoise,,
8567,n01670535_8898,n01670535,False,train,305,215,European Tortoise,,
8568,n01670535_8943,n01670535,False,test,500,363,European Tortoise,,
8569,n01670535_9014,n01670535,False,val,160,120,European Tortoise,,
8570,n01670535_9072,n01670535,False,train,1024,768,European Tortoise,,
8571,n01670535_9192,n01670535,False,test,500,332,European Tortoise,,
8572,n01670535_9206,n01670535,False,train,500,332,European Tortoise,,
8573,n01670535_9210,n01670535,False,test,150,112,European Tortoise,,
8574,n01670535_9216,n01670535,False,train,180,134,European Tortoise,,
8575,n01670535_9223,n01670535,False,train,160,107,European Tortoise,,
8576,n01670535_9249,n01670535,False,val,262,178,European Tortoise,,
8577,n01670535_9279,n01670535,False,test,145,112,European Tortoise,,
8578,n01670535_9280,n01670535,False,val,567,400,European Tortoise,,
8579,n01670535_9291,n01670535,False,val,1600,1064,European Tortoise,,
8580,n01670535_9293,n01670535,False,train,900,670,European Tortoise,,
8581,n01670535_9294,n01670535,False,train,85,130,European Tortoise,,
8582,n01670535_9321,n01670535,False,train,640,480,European Tortoise,,
8583,n01670535_691,n01670535,False,train,260,174,European Tortoise,,
8584,n01670535_3208,n01670535,False,val,448,448,European Tortoise,,
8585,n01670535_7554,n01670535,False,train,800,533,European Tortoise,,
8586,n01670535_191,n01670535,False,test,200,150,European Tortoise,,
8587,n01670535_1588,n01670535,False,train,500,375,European Tortoise,,
8588,n01670535_5968,n01670535,False,val,600,432,European Tortoise,,
8589,n01670535_1006,n01670535,False,train,885,690,European Tortoise,,
8590,n01670535_1943,n01670535,False,test,1089,716,European Tortoise,,
8591,n01670535_2013,n01670535,False,test,500,333,European Tortoise,,
8592,n01670535_4317,n01670535,False,train,600,450,European Tortoise,,
8593,n01670535_5811,n01670535,False,train,300,225,European Tortoise,,
8594,n01670535_6319,n01670535,False,val,380,348,European Tortoise,,
8595,n01670535_7068,n01670535,False,test,380,253,European Tortoise,,
8596,n01670535_7402,n01670535,False,train,300,448,European Tortoise,,
8597,n01670535_7727,n01670535,False,train,200,187,European Tortoise,,
8598,n01670535_9019,n01670535,False,train,309,400,European Tortoise,,
8599,n01670535_1147,n01670535,False,train,640,480,European Tortoise,,
8600,n01670535_1821,n01670535,False,val,500,375,European Tortoise,,
8601,n01670535_237,n01670535,False,val,350,238,European Tortoise,,
8602,n01670535_788,n01670535,False,train,362,282,European Tortoise,,
8603,n01670535_1418,n01670535,False,train,300,225,European Tortoise,,
8604,n01670535_2196,n01670535,False,train,320,256,European Tortoise,,
8605,n01670535_5776,n01670535,False,test,320,256,European Tortoise,,
8606,n01670535_6006,n01670535,False,val,320,256,European Tortoise,,
8607,n01670535_8153,n01670535,False,test,220,175,European Tortoise,,
8608,n01670535_2306,n01670535,False,train,770,510,European Tortoise,,
8609,n01670535_7553,n01670535,False,train,160,120,European Tortoise,,
8610,n01670535_8425,n01670535,False,val,292,227,European Tortoise,,
8611,n01670535_4253,n01670535,False,test,341,229,European Tortoise,,
8612,n01670535_4838,n01670535,False,test,320,221,European Tortoise,,
8613,n01670535_1231,n01670535,False,train,150,204,European Tortoise,,
8614,n01670535_7171,n01670535,False,test,576,432,European Tortoise,,
8615,n01670535_325,n01670535,False,train,567,394,European Tortoise,,
8616,n01670535_2118,n01670535,False,val,400,269,European Tortoise,,
8617,n01670535_2508,n01670535,False,train,270,231,European Tortoise,,
8618,n01670535_2636,n01670535,False,train,220,126,European Tortoise,,
8619,n01670535_2787,n01670535,False,test,300,225,European Tortoise,,
8620,n01670535_3188,n01670535,False,train,567,376,European Tortoise,,
8621,n01670535_3393,n01670535,False,train,567,390,European Tortoise,,
8622,n01670535_3451,n01670535,False,train,350,263,European Tortoise,,
8623,n01670535_3685,n01670535,False,train,375,500,European Tortoise,,
8624,n01670535_3872,n01670535,False,train,400,288,European Tortoise,,
8625,n01670535_4358,n01670535,False,val,400,277,European Tortoise,,
8626,n01670535_4483,n01670535,False,train,400,265,European Tortoise,,
8627,n01670535_5840,n01670535,False,train,180,135,European Tortoise,,
8628,n01670535_6713,n01670535,False,train,200,150,European Tortoise,,
8629,n01670535_7521,n01670535,False,train,567,377,European Tortoise,,
8630,n01670535_7551,n01670535,False,train,480,330,European Tortoise,,
8631,n01670535_7958,n01670535,False,train,500,331,European Tortoise,,
8632,n01670535_244,n01670535,False,val,640,480,European Tortoise,,
8633,n01670535_2887,n01670535,False,train,500,335,European Tortoise,,
8634,n01670535_1752,n01670535,False,train,216,297,European Tortoise,,
8635,n01670535_1958,n01670535,False,train,180,135,European Tortoise,,
8636,n01670535_2224,n01670535,False,val,900,675,European Tortoise,,
8637,n01670535_2978,n01670535,False,train,480,600,European Tortoise,,
8638,n01670535_5900,n01670535,False,val,391,346,European Tortoise,,
8639,n01670535_8220,n01670535,False,test,311,446,European Tortoise,,
8640,n01670535_8847,n01670535,False,train,180,135,European Tortoise,,
8641,n01670535_2407,n01670535,False,train,200,153,European Tortoise,,
8642,n01670535_6895,n01670535,False,train,160,120,European Tortoise,,
8643,n01670535_7053,n01670535,False,train,300,225,European Tortoise,,
8644,n01670535_8474,n01670535,False,train,400,264,European Tortoise,,
8645,n01670535_8652,n01670535,False,train,356,450,European Tortoise,,
8646,n01670535_8692,n01670535,False,train,500,204,European Tortoise,,
8647,n01670535_754,n01670535,False,train,712,532,European Tortoise,,
8648,n01670535_1172,n01670535,False,train,500,375,European Tortoise,,
8649,n01670535_1207,n01670535,False,val,550,367,European Tortoise,,
8650,n01670535_1762,n01670535,False,test,339,480,European Tortoise,,
8651,n01670535_4319,n01670535,False,train,96,72,European Tortoise,,
8652,n01670535_5923,n01670535,False,val,600,450,European Tortoise,,
8653,n01670535_6010,n01670535,False,train,600,463,European Tortoise,,
8654,n01670535_6240,n01670535,False,test,575,431,European Tortoise,,
8655,n01670535_6677,n01670535,False,test,130,86,European Tortoise,,
8656,n01670535_7044,n01670535,False,train,200,160,European Tortoise,,
8657,n01670535_597,n01670535,False,train,130,98,European Tortoise,,
8658,n01670535_16,n01670535,False,val,650,433,European Tortoise,,
8659,n01670535_22,n01670535,False,train,640,480,European Tortoise,,
8660,n01670535_56,n01670535,False,train,204,100,European Tortoise,,
8661,n01670535_73,n01670535,False,train,228,158,European Tortoise,,
8662,n01670535_82,n01670535,False,train,360,234,European Tortoise,,
8663,n01670535_140,n01670535,False,test,172,175,European Tortoise,,
8664,n01670535_142,n01670535,False,test,160,107,European Tortoise,,
8665,n01670535_151,n01670535,False,val,500,421,European Tortoise,,
8666,n01670535_195,n01670535,False,val,500,474,European Tortoise,,
8667,n01670535_284,n01670535,False,val,120,84,European Tortoise,,
8668,n01670535_308,n01670535,False,test,177,152,European Tortoise,,
8669,n01670535_344,n01670535,False,train,245,180,European Tortoise,,
8670,n01670535_377,n01670535,False,train,500,359,European Tortoise,,
8671,n01670535_395,n01670535,False,test,560,420,European Tortoise,,
8672,n01670535_409,n01670535,False,test,315,200,European Tortoise,,
8673,n01670535_493,n01670535,False,train,500,333,European Tortoise,,
8674,n01670535_504,n01670535,False,test,180,120,European Tortoise,,
8675,n01670535_509,n01670535,False,train,600,407,European Tortoise,,
8676,n01670535_563,n01670535,False,val,130,96,European Tortoise,,
8677,n01670535_777,n01670535,False,test,400,267,European Tortoise,,
8678,n01670535_798,n01670535,False,train,244,200,European Tortoise,,
8679,n01670535_908,n01670535,False,train,500,301,European Tortoise,,
8680,n01670535_930,n01670535,False,val,800,533,European Tortoise,,
8681,n01670535_973,n01670535,False,test,500,375,European Tortoise,,
8682,n01670535_994,n01670535,False,train,500,334,European Tortoise,,
8683,n01670535_1357,n01670535,False,val,150,113,European Tortoise,,
8684,n01670535_1488,n01670535,False,train,1320,869,European Tortoise,,
8685,n01670535_1504,n01670535,False,train,800,534,European Tortoise,,
8686,n01670535_1698,n01670535,False,val,640,480,European Tortoise,,
8687,n01670535_1719,n01670535,False,train,350,263,European Tortoise,,
8688,n01670535_1803,n01670535,False,test,640,480,European Tortoise,,
